,date,datatype,station,attributes,value
320,2018-08-30T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
321,2018-08-31T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
322,2018-08-31T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
323,2018-09-04T00:00:00,DAPR,GHCND:US1MASF0001,",,N,",4.0
324,2018-09-04T00:00:00,MDPR,GHCND:US1MASF0001,",,N,",0.0
325,2018-09-04T00:00:00,SNWD,GHCND:US1MASF0001,",,N,",0.0
326,2018-09-04T00:00:00,WESD,GHCND:US1MASF0001,",,N,",0.0
327,2018-09-05T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
328,2018-09-05T00:00:00,SNOW,GHCND:US1MASF0001,",,N,",0.0
329,2018-09-06T00:00:00,PRCP,GHCND:US1MASF0001,",,N,",0.0
